home-1,2025-12-19T21:28:28.628874Z,TEMP_HIGH,"Temperature exceeded threshold",31.4,30
home-1,2025-12-19T21:28:58.653977Z,TEMP_HIGH,"Temperature exceeded threshold",30.5,30
home-1,2025-12-19T21:29:13.671194Z,TEMP_HIGH,"Temperature exceeded threshold",31.4,30
home-1,2025-12-19T21:29:23.681996Z,TEMP_HIGH,"Temperature exceeded threshold",32.6,30
home-1,2025-12-19T21:29:28.687906Z,TEMP_HIGH,"Temperature exceeded threshold",32.8,30
home-1,2025-12-19T21:29:38.694394Z,TEMP_HIGH,"Temperature exceeded threshold",30.7,30
home-1,2025-12-19T21:29:43.696143Z,TEMP_HIGH,"Temperature exceeded threshold",32.9,30
home-1,2025-12-19T21:29:53.707601Z,TEMP_HIGH,"Temperature exceeded threshold",32.8,30
home-1,2025-12-19T21:30:03.719162Z,TEMP_HIGH,"Temperature exceeded threshold",34.7,30
home-1,2025-12-19T21:30:33.747027Z,TEMP_HIGH,"Temperature exceeded threshold",34.2,30
home-1,2025-12-19T21:30:48.761340Z,TEMP_HIGH,"Temperature exceeded threshold",31.3,30
home-1,2025-12-19T21:30:53.764840Z,TEMP_HIGH,"Temperature exceeded threshold",31.4,30
home-1,2025-12-19T21:30:58.766932Z,TEMP_HIGH,"Temperature exceeded threshold",31,30
home-1,2025-12-19T21:31:08.772658Z,TEMP_HIGH,"Temperature exceeded threshold",31,30
home-1,2025-12-19T21:31:13.778512Z,TEMP_HIGH,"Temperature exceeded threshold",31,30
home-1,2025-12-19T21:31:58.816369Z,TEMP_HIGH,"Temperature exceeded threshold",33.6,30
home-1,2025-12-19T21:32:08.828208Z,TEMP_HIGH,"Temperature exceeded threshold",31.6,30
home-1,2025-12-19T21:32:23.842471Z,TEMP_HIGH,"Temperature exceeded threshold",31.9,30
home-1,2025-12-19T21:32:28.848472Z,TEMP_HIGH,"Temperature exceeded threshold",32.6,30
home-1,2025-12-19T21:32:38.860166Z,TEMP_HIGH,"Temperature exceeded threshold",32.9,30
home-1,2025-12-19T21:32:53.877346Z,TEMP_HIGH,"Temperature exceeded threshold",33,30
home-1,2025-12-19T21:33:18.901514Z,TEMP_HIGH,"Temperature exceeded threshold",30,30
home-1,2025-12-19T21:33:23.907482Z,TEMP_HIGH,"Temperature exceeded threshold",32.4,30
home-1,2025-12-19T21:33:33.919088Z,TEMP_HIGH,"Temperature exceeded threshold",31,30
home-1,2025-12-19T21:33:38.925045Z,TEMP_HIGH,"Temperature exceeded threshold",31.7,30
home-1,2025-12-19T21:33:48.936730Z,TEMP_HIGH,"Temperature exceeded threshold",32.4,30
home-1,2025-12-19T21:34:03.953563Z,TEMP_HIGH,"Temperature exceeded threshold",30.5,30
home-1,2025-12-19T21:34:08.960201Z,TEMP_HIGH,"Temperature exceeded threshold",31.7,30
home-1,2025-12-19T21:34:59.008748Z,TEMP_HIGH,"Temperature exceeded threshold",30.3,30
home-1,2025-12-19T21:35:24.030520Z,TEMP_HIGH,"Temperature exceeded threshold",32.6,30
home-1,2025-12-19T21:35:49.056288Z,TEMP_HIGH,"Temperature exceeded threshold",33.2,30
home-1,2025-12-19T21:35:54.057831Z,TEMP_HIGH,"Temperature exceeded threshold",30.4,30
home-1,2025-12-19T21:36:09.072415Z,TEMP_HIGH,"Temperature exceeded threshold",33.6,30
home-1,2025-12-19T21:36:14.075106Z,TEMP_HIGH,"Temperature exceeded threshold",34.9,30
home-1,2025-12-19T21:36:49.113702Z,TEMP_HIGH,"Temperature exceeded threshold",30.5,30
home-1,2025-12-19T21:36:54.119669Z,TEMP_HIGH,"Temperature exceeded threshold",32.5,30
home-1,2025-12-19T21:36:59.122071Z,TEMP_HIGH,"Temperature exceeded threshold",34.1,30
home-1,2025-12-19T21:37:04.126279Z,TEMP_HIGH,"Temperature exceeded threshold",34.4,30
home-1,2025-12-19T21:37:14.134674Z,TEMP_HIGH,"Temperature exceeded threshold",31.3,30
home-1,2025-12-19T21:37:34.157028Z,TEMP_HIGH,"Temperature exceeded threshold",30.5,30
home-1,2025-12-19T21:37:39.160664Z,TEMP_HIGH,"Temperature exceeded threshold",31.7,30
home-1,2025-12-19T21:37:49.171122Z,TEMP_HIGH,"Temperature exceeded threshold",31.4,30
home-1,2025-12-19T21:37:59.180269Z,TEMP_HIGH,"Temperature exceeded threshold",33.9,30
home-1,2025-12-19T21:38:09.189898Z,TEMP_HIGH,"Temperature exceeded threshold",33.4,30
home-1,2025-12-19T21:38:44.220509Z,TEMP_HIGH,"Temperature exceeded threshold",34.1,30
home-1,2025-12-19T21:38:49.222029Z,TEMP_HIGH,"Temperature exceeded threshold",32.8,30
home-1,2025-12-19T21:38:54.226922Z,TEMP_HIGH,"Temperature exceeded threshold",32,30
home-1,2025-12-19T21:38:59.232546Z,TEMP_HIGH,"Temperature exceeded threshold",34.6,30
home-1,2025-12-19T21:39:54.282716Z,TEMP_HIGH,"Temperature exceeded threshold",34.8,30
home-1,2025-12-19T21:39:59.288611Z,TEMP_HIGH,"Temperature exceeded threshold",33.9,30
home-1,2025-12-19T21:40:09.296420Z,TEMP_HIGH,"Temperature exceeded threshold",33.1,30
home-1,2025-12-19T21:40:19.308195Z,TEMP_HIGH,"Temperature exceeded threshold",31.5,30
home-1,2025-12-19T21:40:29.319822Z,TEMP_HIGH,"Temperature exceeded threshold",30.5,30
home-1,2025-12-19T21:40:34.322111Z,TEMP_HIGH,"Temperature exceeded threshold",30.8,30
home-1,2025-12-19T21:40:49.331004Z,TEMP_HIGH,"Temperature exceeded threshold",32.1,30
home-1,2025-12-19T21:40:54.337070Z,TEMP_HIGH,"Temperature exceeded threshold",30.8,30
home-1,2025-12-19T21:40:59.343046Z,TEMP_HIGH,"Temperature exceeded threshold",30.8,30
home-1,2025-12-19T21:41:09.351793Z,TEMP_HIGH,"Temperature exceeded threshold",33.5,30
home-1,2025-12-19T21:41:29.373225Z,TEMP_HIGH,"Temperature exceeded threshold",30.5,30
home-1,2025-12-19T21:41:39.380609Z,TEMP_HIGH,"Temperature exceeded threshold",31.2,30
home-1,2025-12-19T21:41:49.391717Z,TEMP_HIGH,"Temperature exceeded threshold",31.4,30
home-1,2025-12-19T21:42:04.408307Z,TEMP_HIGH,"Temperature exceeded threshold",34.3,30
home-1,2025-12-19T21:42:14.419563Z,TEMP_HIGH,"Temperature exceeded threshold",30.3,30
home-1,2025-12-19T21:42:19.425345Z,TEMP_HIGH,"Temperature exceeded threshold",32.5,30
home-1,2025-12-19T21:42:24.430676Z,TEMP_HIGH,"Temperature exceeded threshold",34.9,30
home-1,2025-12-19T21:42:54.456893Z,TEMP_HIGH,"Temperature exceeded threshold",31.5,30
home-1,2025-12-19T21:43:29.489360Z,TEMP_HIGH,"Temperature exceeded threshold",30.7,30
home-1,2025-12-19T21:43:44.506298Z,TEMP_HIGH,"Temperature exceeded threshold",30,30
home-1,2025-12-19T21:43:49.511395Z,TEMP_HIGH,"Temperature exceeded threshold",30.4,30
home-1,2025-12-19T21:43:54.517127Z,TEMP_HIGH,"Temperature exceeded threshold",30.2,30
home-1,2025-12-19T21:44:09.525223Z,TEMP_HIGH,"Temperature exceeded threshold",32.8,30
home-1,2025-12-19T21:44:29.545534Z,TEMP_HIGH,"Temperature exceeded threshold",33.1,30
home-1,2025-12-19T21:44:49.567802Z,TEMP_HIGH,"Temperature exceeded threshold",32.5,30
home-1,2025-12-19T21:44:59.577893Z,TEMP_HIGH,"Temperature exceeded threshold",34.7,30
home-1,2025-12-19T21:45:24.601548Z,TEMP_HIGH,"Temperature exceeded threshold",32.2,30
home-1,2025-12-19T21:45:34.608812Z,TEMP_HIGH,"Temperature exceeded threshold",34.5,30
home-1,2025-12-19T21:45:49.623414Z,TEMP_HIGH,"Temperature exceeded threshold",30.3,30
home-1,2025-12-19T21:45:59.630737Z,TEMP_HIGH,"Temperature exceeded threshold",31.3,30
home-1,2025-12-19T21:46:04.636357Z,TEMP_HIGH,"Temperature exceeded threshold",30.9,30
home-1,2025-12-19T21:46:09.637191Z,TEMP_HIGH,"Temperature exceeded threshold",32.7,30
home-1,2025-12-19T21:46:14.642825Z,TEMP_HIGH,"Temperature exceeded threshold",32.4,30
home-1,2025-12-19T21:55:35.204221Z,TEMP_HIGH,"Temperature exceeded threshold",31.6,30
home-1,2025-12-19T21:55:40.209758Z,TEMP_HIGH,"Temperature exceeded threshold",30.8,30
home-1,2025-12-19T21:55:45.214922Z,TEMP_HIGH,"Temperature exceeded threshold",32.2,30
home-1,2025-12-19T21:56:05.234615Z,TEMP_HIGH,"Temperature exceeded threshold",33.5,30
home-1,2025-12-19T21:56:40.267316Z,TEMP_HIGH,"Temperature exceeded threshold",33,30
home-1,2025-12-19T21:56:45.272842Z,TEMP_HIGH,"Temperature exceeded threshold",31.7,30
home-1,2025-12-19T21:56:50.278899Z,TEMP_HIGH,"Temperature exceeded threshold",31.6,30
home-1,2025-12-19T21:57:00.290302Z,TEMP_HIGH,"Temperature exceeded threshold",33.8,30
home-1,2025-12-19T21:57:05.294836Z,TEMP_HIGH,"Temperature exceeded threshold",32.9,30
home-1,2025-12-19T21:57:10.300729Z,TEMP_HIGH,"Temperature exceeded threshold",31.7,30
home-1,2025-12-19T21:57:30.314842Z,TEMP_HIGH,"Temperature exceeded threshold",35,30
home-1,2025-12-19T21:57:40.326690Z,TEMP_HIGH,"Temperature exceeded threshold",32.3,30
home-1,2025-12-19T21:57:45.328224Z,TEMP_HIGH,"Temperature exceeded threshold",33,30
home-1,2025-12-19T21:58:10.356493Z,TEMP_HIGH,"Temperature exceeded threshold",31.4,30
home-1,2025-12-19T21:58:40.383262Z,TEMP_HIGH,"Temperature exceeded threshold",32.4,30
home-1,2025-12-19T21:58:45.389191Z,TEMP_HIGH,"Temperature exceeded threshold",35,30
home-1,2025-12-19T21:58:55.395235Z,TEMP_HIGH,"Temperature exceeded threshold",32.3,30
home-1,2025-12-19T21:59:00.397045Z,TEMP_HIGH,"Temperature exceeded threshold",31.2,30
home-1,2025-12-19T21:59:15.410442Z,TEMP_HIGH,"Temperature exceeded threshold",30,30
home-1,2025-12-19T21:59:30.422936Z,TEMP_HIGH,"Temperature exceeded threshold",32.5,30
home-1,2025-12-19T21:59:40.427177Z,TEMP_HIGH,"Temperature exceeded threshold",30.5,30
home-1,2025-12-19T22:00:05.453293Z,TEMP_HIGH,"Temperature exceeded threshold",33.8,30
home-1,2025-12-19T22:00:15.464937Z,TEMP_HIGH,"Temperature exceeded threshold",31.1,30
home-1,2025-12-19T22:00:25.475823Z,TEMP_HIGH,"Temperature exceeded threshold",30.7,30
home-1,2025-12-19T22:00:30.481788Z,TEMP_HIGH,"Temperature exceeded threshold",31.2,30
home-1,2025-12-19T22:00:35.487714Z,TEMP_HIGH,"Temperature exceeded threshold",31.7,30
home-1,2025-12-19T22:00:55.508802Z,TEMP_HIGH,"Temperature exceeded threshold",32.8,30
home-1,2025-12-19T22:01:00.514867Z,TEMP_HIGH,"Temperature exceeded threshold",34.3,30
home-1,2025-12-19T22:01:10.524337Z,TEMP_HIGH,"Temperature exceeded threshold",33.7,30
home-1,2025-12-19T22:01:25.541709Z,TEMP_HIGH,"Temperature exceeded threshold",34.6,30
home-1,2025-12-19T22:01:35.553458Z,TEMP_HIGH,"Temperature exceeded threshold",30.3,30
home-1,2025-12-19T22:01:45.565189Z,TEMP_HIGH,"Temperature exceeded threshold",30.7,30
home-1,2025-12-19T22:02:00.582127Z,TEMP_HIGH,"Temperature exceeded threshold",30.8,30
home-1,2025-12-19T22:02:10.593895Z,TEMP_HIGH,"Temperature exceeded threshold",30.2,30
home-1,2025-12-19T22:02:15.596061Z,TEMP_HIGH,"Temperature exceeded threshold",32.2,30
home-1,2025-12-19T22:02:30.613774Z,TEMP_HIGH,"Temperature exceeded threshold",32.1,30
home-1,2025-12-19T22:02:35.619725Z,TEMP_HIGH,"Temperature exceeded threshold",34.3,30
home-1,2025-12-19T22:03:10.652028Z,TEMP_HIGH,"Temperature exceeded threshold",32.6,30
home-1,2025-12-19T22:03:15.657520Z,TEMP_HIGH,"Temperature exceeded threshold",31.5,30
home-1,2025-12-19T22:03:25.667864Z,TEMP_HIGH,"Temperature exceeded threshold",30.5,30
home-1,2025-12-19T22:03:35.679373Z,TEMP_HIGH,"Temperature exceeded threshold",32.8,30
home-1,2025-12-19T22:03:45.690997Z,TEMP_HIGH,"Temperature exceeded threshold",33,30
home-1,2025-12-19T22:03:55.697005Z,TEMP_HIGH,"Temperature exceeded threshold",34.8,30
home-1,2025-12-19T22:04:10.711847Z,TEMP_HIGH,"Temperature exceeded threshold",34.8,30
home-1,2025-12-19T22:04:35.736072Z,TEMP_HIGH,"Temperature exceeded threshold",31.4,30
home-1,2025-12-19T22:04:50.748615Z,TEMP_HIGH,"Temperature exceeded threshold",31.8,30
home-1,2025-12-19T22:05:15.772625Z,TEMP_HIGH,"Temperature exceeded threshold",30.5,30
home-1,2025-12-19T22:05:40.796527Z,TEMP_HIGH,"Temperature exceeded threshold",33.1,30
home-1,2025-12-19T22:06:10.823005Z,TEMP_HIGH,"Temperature exceeded threshold",31.4,30
home-1,2025-12-19T22:06:20.834307Z,TEMP_HIGH,"Temperature exceeded threshold",31.2,30
home-1,2025-12-19T22:06:35.851831Z,TEMP_HIGH,"Temperature exceeded threshold",31.2,30
home-1,2025-12-19T22:06:40.857793Z,TEMP_HIGH,"Temperature exceeded threshold",30.8,30
home-1,2025-12-19T22:06:45.863694Z,TEMP_HIGH,"Temperature exceeded threshold",31.2,30
home-1,2025-12-19T22:07:00.878543Z,TEMP_HIGH,"Temperature exceeded threshold",31,30
home-1,2025-12-19T22:07:05.884246Z,TEMP_HIGH,"Temperature exceeded threshold",31.6,30
home-1,2025-12-19T22:07:25.893588Z,TEMP_HIGH,"Temperature exceeded threshold",30.3,30
home-1,2025-12-19T22:07:30.896076Z,TEMP_HIGH,"Temperature exceeded threshold",32.3,30
home-1,2025-12-19T22:08:25.942134Z,TEMP_HIGH,"Temperature exceeded threshold",33.5,30
home-1,2025-12-19T22:08:40.948798Z,TEMP_HIGH,"Temperature exceeded threshold",34.3,30
home-1,2025-12-19T22:08:55.965384Z,TEMP_HIGH,"Temperature exceeded threshold",32.4,30
home-1,2025-12-19T22:09:05.975837Z,TEMP_HIGH,"Temperature exceeded threshold",34.5,30
home-1,2025-12-19T22:09:20.989058Z,TEMP_HIGH,"Temperature exceeded threshold",30.9,30
home-1,2025-12-19T22:09:36.000169Z,TEMP_HIGH,"Temperature exceeded threshold",31.4,30
home-1,2025-12-19T22:09:41.005906Z,TEMP_HIGH,"Temperature exceeded threshold",31.1,30
home-1,2025-12-19T22:09:46.011719Z,TEMP_HIGH,"Temperature exceeded threshold",34.6,30
home-1,2025-12-19T22:09:51.017733Z,TEMP_HIGH,"Temperature exceeded threshold",34.7,30
home-1,2025-12-19T22:09:56.019831Z,TEMP_HIGH,"Temperature exceeded threshold",30.2,30
home-1,2025-12-19T22:10:11.034054Z,TEMP_HIGH,"Temperature exceeded threshold",33,30
home-1,2025-12-19T22:10:16.038829Z,TEMP_HIGH,"Temperature exceeded threshold",33.3,30
home-1,2025-12-19T22:10:21.044765Z,TEMP_HIGH,"Temperature exceeded threshold",32.4,30
home-1,2025-12-19T22:11:11.097409Z,TEMP_HIGH,"Temperature exceeded threshold",33.6,30
home-1,2025-12-19T22:11:21.103408Z,TEMP_HIGH,"Temperature exceeded threshold",30.8,30
home-1,2025-12-19T22:11:31.113837Z,TEMP_HIGH,"Temperature exceeded threshold",31,30
home-1,2025-12-19T22:11:51.133867Z,TEMP_HIGH,"Temperature exceeded threshold",30.7,30
home-1,2025-12-19T22:11:56.139886Z,TEMP_HIGH,"Temperature exceeded threshold",30.9,30
home-1,2025-12-19T22:12:06.151462Z,TEMP_HIGH,"Temperature exceeded threshold",30.2,30
home-1,2025-12-19T22:12:16.162627Z,TEMP_HIGH,"Temperature exceeded threshold",31.4,30
home-1,2025-12-19T22:12:21.168709Z,TEMP_HIGH,"Temperature exceeded threshold",33.5,30
home-1,2025-12-19T22:12:36.186084Z,TEMP_HIGH,"Temperature exceeded threshold",34.7,30
home-1,2025-12-19T22:12:41.190835Z,TEMP_HIGH,"Temperature exceeded threshold",31.2,30
home-1,2025-12-19T22:12:56.207434Z,TEMP_HIGH,"Temperature exceeded threshold",31.4,30
home-1,2025-12-19T22:13:01.212136Z,TEMP_HIGH,"Temperature exceeded threshold",34.7,30
home-1,2025-12-19T22:13:06.218074Z,TEMP_HIGH,"Temperature exceeded threshold",34.9,30
home-1,2025-12-19T22:13:21.231374Z,TEMP_HIGH,"Temperature exceeded threshold",33.9,30
home-1,2025-12-19T22:13:31.242934Z,TEMP_HIGH,"Temperature exceeded threshold",34.2,30
home-1,2025-12-19T22:13:36.248646Z,TEMP_HIGH,"Temperature exceeded threshold",30.5,30
home-1,2025-12-19T22:13:41.254565Z,TEMP_HIGH,"Temperature exceeded threshold",32,30
home-1,2025-12-19T22:13:46.259230Z,TEMP_HIGH,"Temperature exceeded threshold",30.9,30
home-1,2025-12-19T22:13:51.265118Z,TEMP_HIGH,"Temperature exceeded threshold",34.9,30
home-1,2025-12-19T22:14:01.276025Z,TEMP_HIGH,"Temperature exceeded threshold",34.8,30
home-1,2025-12-19T22:14:06.281801Z,TEMP_HIGH,"Temperature exceeded threshold",32.3,30
home-1,2025-12-19T22:14:11.284127Z,TEMP_HIGH,"Temperature exceeded threshold",31,30
home-1,2025-12-19T22:14:16.290206Z,TEMP_HIGH,"Temperature exceeded threshold",32.1,30
home-1,2025-12-19T22:14:26.298489Z,TEMP_HIGH,"Temperature exceeded threshold",31.6,30
home-1,2025-12-19T22:14:31.304562Z,TEMP_HIGH,"Temperature exceeded threshold",30.1,30
home-1,2025-12-19T22:15:01.329220Z,TEMP_HIGH,"Temperature exceeded threshold",30.7,30
home-1,2025-12-19T22:15:06.333822Z,TEMP_HIGH,"Temperature exceeded threshold",34.1,30
home-1,2025-12-19T22:15:11.339757Z,TEMP_HIGH,"Temperature exceeded threshold",34.2,30
home-1,2025-12-19T22:15:26.356880Z,TEMP_HIGH,"Temperature exceeded threshold",32,30
home-1,2025-12-19T22:15:31.362641Z,TEMP_HIGH,"Temperature exceeded threshold",32.1,30
home-1,2025-12-19T22:15:36.368601Z,TEMP_HIGH,"Temperature exceeded threshold",33.4,30
home-1,2025-12-19T22:15:46.378408Z,TEMP_HIGH,"Temperature exceeded threshold",30.7,30
home-1,2025-12-19T22:16:01.384947Z,TEMP_HIGH,"Temperature exceeded threshold",30.4,30
home-1,2025-12-19T22:16:06.390630Z,TEMP_HIGH,"Temperature exceeded threshold",30.2,30
home-1,2025-12-19T22:16:31.414721Z,TEMP_HIGH,"Temperature exceeded threshold",32.1,30
home-1,2025-12-19T22:16:41.425490Z,TEMP_HIGH,"Temperature exceeded threshold",30.4,30
home-1,2025-12-19T22:16:56.440192Z,TEMP_HIGH,"Temperature exceeded threshold",34,30
home-1,2025-12-19T22:17:01.446144Z,TEMP_HIGH,"Temperature exceeded threshold",34.8,30
home-1,2025-12-19T22:17:06.450360Z,TEMP_HIGH,"Temperature exceeded threshold",30.9,30
home-1,2025-12-19T22:17:16.461861Z,TEMP_HIGH,"Temperature exceeded threshold",31.6,30
home-1,2025-12-19T22:17:41.483012Z,TEMP_HIGH,"Temperature exceeded threshold",32.8,30
home-1,2025-12-19T22:18:21.522203Z,TEMP_HIGH,"Temperature exceeded threshold",34.6,30
home-1,2025-12-19T22:18:26.527997Z,TEMP_HIGH,"Temperature exceeded threshold",32.3,30
home-1,2025-12-19T22:18:31.529383Z,TEMP_HIGH,"Temperature exceeded threshold",30,30
home-1,2025-12-19T22:18:46.539931Z,TEMP_HIGH,"Temperature exceeded threshold",32.1,30
home-1,2025-12-19T22:18:56.551324Z,TEMP_HIGH,"Temperature exceeded threshold",30.2,30
home-1,2025-12-19T22:19:21.579632Z,TEMP_HIGH,"Temperature exceeded threshold",32.4,30
home-1,2025-12-19T22:19:36.587589Z,TEMP_HIGH,"Temperature exceeded threshold",32.2,30
home-1,2025-12-19T22:19:41.593253Z,TEMP_HIGH,"Temperature exceeded threshold",31.3,30
home-1,2025-12-19T22:19:51.600140Z,TEMP_HIGH,"Temperature exceeded threshold",33.9,30
home-1,2025-12-19T22:19:56.601769Z,TEMP_HIGH,"Temperature exceeded threshold",30.5,30
home-1,2025-12-19T22:20:01.607477Z,TEMP_HIGH,"Temperature exceeded threshold",31.1,30
home-1,2025-12-19T22:20:26.621711Z,TEMP_HIGH,"Temperature exceeded threshold",34.5,30
home-1,2025-12-19T22:20:31.627165Z,TEMP_HIGH,"Temperature exceeded threshold",31.4,30
home-1,2025-12-19T22:20:36.632952Z,TEMP_HIGH,"Temperature exceeded threshold",34.3,30
home-1,2025-12-19T22:21:06.660120Z,TEMP_HIGH,"Temperature exceeded threshold",30.8,30
home-1,2025-12-19T22:21:21.672927Z,TEMP_HIGH,"Temperature exceeded threshold",33,30
home-1,2025-12-19T22:21:26.678959Z,TEMP_HIGH,"Temperature exceeded threshold",32.8,30
home-1,2025-12-19T22:21:36.689193Z,TEMP_HIGH,"Temperature exceeded threshold",33.9,30
home-1,2025-12-19T22:21:56.706468Z,TEMP_HIGH,"Temperature exceeded threshold",33.8,30
home-1,2025-12-19T22:22:06.718275Z,TEMP_HIGH,"Temperature exceeded threshold",33.5,30
home-1,2025-12-19T22:22:41.746864Z,TEMP_HIGH,"Temperature exceeded threshold",31.6,30
home-1,2025-12-19T22:23:01.764984Z,TEMP_HIGH,"Temperature exceeded threshold",31.3,30
home-1,2025-12-19T22:23:16.777285Z,TEMP_HIGH,"Temperature exceeded threshold",32.4,30
home-1,2025-12-19T22:23:36.805767Z,TEMP_HIGH,"Temperature exceeded threshold",30.7,30
home-1,2025-12-19T22:23:41.814550Z,TEMP_HIGH,"Temperature exceeded threshold",33.7,30
home-1,2025-12-19T22:23:46.822371Z,TEMP_HIGH,"Temperature exceeded threshold",34.1,30
home-1,2025-12-19T22:23:51.827220Z,TEMP_HIGH,"Temperature exceeded threshold",33,30
home-1,2025-12-19T22:24:11.851668Z,TEMP_HIGH,"Temperature exceeded threshold",34.4,30
home-1,2025-12-19T22:24:16.852882Z,TEMP_HIGH,"Temperature exceeded threshold",33.2,30
home-1,2025-12-19T22:24:26.864707Z,TEMP_HIGH,"Temperature exceeded threshold",30.7,30
home-1,2025-12-19T22:24:31.870546Z,TEMP_HIGH,"Temperature exceeded threshold",33.2,30
home-1,2025-12-19T22:24:46.888007Z,TEMP_HIGH,"Temperature exceeded threshold",31.9,30
home-1,2025-12-19T22:25:11.912299Z,TEMP_HIGH,"Temperature exceeded threshold",32.7,30
home-1,2025-12-19T22:25:16.918245Z,TEMP_HIGH,"Temperature exceeded threshold",32.7,30
home-1,2025-12-19T22:25:21.919412Z,TEMP_HIGH,"Temperature exceeded threshold",34.9,30
home-1,2025-12-19T22:25:31.929399Z,TEMP_HIGH,"Temperature exceeded threshold",32.3,30
home-1,2025-12-19T22:25:36.935200Z,TEMP_HIGH,"Temperature exceeded threshold",33.3,30
